unified_customer_id,telco_customer_id,action_status,churn_label,predicted_churn_probability,predicted_churn_label,churn_risk_segment,retention_priority,customer_value_segment,monthly_charges,estimated_customer_lifetime_value,monthly_revenue_at_risk,primary_recommendation,secondary_recommendation,recommendation_reason,risk_driver_summary,expected_save_rate,estimated_action_cost,estimated_gross_mrr_saved,estimated_net_mrr_impact,annualized_net_revenue_impact,tenure,tenure_segment,contract,payment_method,payment_risk_score,inactivity_days,activity_status,engagement_score,customer_health_score,support_ticket_count,open_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,complaint_frequency,support_burden_score,avg_satisfaction_rating,prediction_scope,best_model_name
CUST0000592,0869-PAPRP,active_retention,0,0.673962266444392,1,medium risk,P1 high,established_value,85.7,2228.2000000000003,57.76,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, valuable customer",0.3,0.0,19.06,19.06,228.72,26,25_48_months,month_to_month,credit_card_automatic,0.55,14.0,active_0_30_days,0.4488,0.5309,2.0,1.0,0.0,0.0,1.0,0.171,3.0,full_model_scoring,logistic_regression
CUST0005136,7233-DRTRF,active_retention,0,0.6738091352348562,1,medium risk,P1 high,high_value,102.4,6451.200000000001,69.0,payment reminders,billing preference optimization,Payment setup resembles higher-risk behavior and should be proactively managed.,"payment risk, valuable customer",0.14,1.0,12.56,11.56,138.72,63,49_plus_months,month_to_month,electronic_check,1.0,3.0,active_0_30_days,0.4514,0.5618,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0006883,9776-OJUZI,active_retention,0,0.6719617722120336,1,medium risk,P1 high,high_value,95.45,6204.25,64.14,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, valuable customer",0.3,0.0,25.01,25.01,300.12,65,49_plus_months,month_to_month,bank_transfer_automatic,0.55,352.0,inactive_90_plus_days,0.2361,0.5074,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,holdout_prediction_output,logistic_regression
CUST0004910,6907-NZZIJ,winback_review,1,0.6719193062503299,1,medium risk,P1 high,established_value,99.15,3569.4,66.62,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,21.98,21.98,263.76,36,25_48_months,month_to_month,electronic_check,1.0,40.0,active_31_90_days,0.4279,0.3879,3.0,3.0,1.0,0.0,0.6666666666666666,0.4331,3.0,full_model_scoring,logistic_regression
CUST0005499,7740-KKCXF,active_retention,0,0.6716842751880563,1,medium risk,P1 high,established_value,30.05,1532.55,20.18,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, valuable customer",0.18,2.5,4.0,1.5,18.0,51,49_plus_months,month_to_month,credit_card_automatic,0.55,106.0,inactive_90_plus_days,0.3861,0.6007,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0006012,8490-BXHEO,active_retention,0,0.6711799859478412,1,medium risk,P1 high,established_value,80.55,1449.9,54.06,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, valuable customer",0.18,2.5,10.7,8.2,98.4,18,13_24_months,month_to_month,credit_card_automatic,0.55,416.0,inactive_90_plus_days,0.1971,0.4563,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0001636,2378-VTKDH,active_retention,0,0.6708409896052109,1,medium risk,P1 high,high_value,104.35,6782.75,70.0,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,27.3,27.3,327.6,65,49_plus_months,month_to_month,electronic_check,1.0,400.0,inactive_90_plus_days,0.2083,0.4063,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0006885,9777-WJJPR,active_retention,0,0.6705020696237597,1,medium risk,P1 high,established_value,88.65,2748.15,59.44,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, valuable customer",0.18,2.5,11.77,9.27,111.24,31,25_48_months,month_to_month,credit_card_automatic,0.35,648.0,inactive_90_plus_days,0.0549,0.4665,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000206,0320-JDNQG,winback_review,1,0.670470574117632,1,medium risk,P1 high,established_value,99.85,2296.55,66.95,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,22.09,22.09,265.08,23,13_24_months,month_to_month,electronic_check,1.0,357.0,inactive_90_plus_days,0.2331,0.3141,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0003991,5626-MGTUK,active_retention,0,0.6703135155402388,1,medium risk,P1 high,established_value,89.1,1782.0,59.72,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, valuable customer",0.3,0.0,19.71,19.71,236.52,20,13_24_months,month_to_month,bank_transfer_automatic,0.55,420.0,inactive_90_plus_days,0.1979,0.4455,1.0,0.0,0.0,0.0,1.0,0.0615,5.0,holdout_prediction_output,logistic_regression
CUST0003408,4829-AUOAX,winback_review,1,0.6702555665096755,1,medium risk,P1 high,high_value,96.05,4418.3,64.38,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, valuable customer",0.3,0.0,25.11,25.11,301.32,46,25_48_months,month_to_month,bank_transfer_automatic,0.35,304.0,inactive_90_plus_days,0.2653,0.4904,3.0,3.0,0.0,0.0,1.0,0.3664,3.0,full_model_scoring,logistic_regression
CUST0005495,7733-UDMTP,active_retention,0,0.6697061127325488,1,medium risk,P1 high,established_value,55.0,3135.0,36.83,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,12.15,12.15,145.8,57,49_plus_months,month_to_month,electronic_check,1.0,443.0,inactive_90_plus_days,0.1806,0.3285,1.0,1.0,1.0,0.0,0.0,0.4498,3.0,holdout_prediction_output,logistic_regression
CUST0002494,3569-EDBPQ,active_retention,0,0.6689947266262111,1,medium risk,P1 high,established_value,84.35,2024.4,56.43,onboarding assistance,product adoption coaching,Early lifecycle or low health customers need help realizing product value.,"low engagement, payment risk, valuable customer",0.22,10.0,13.66,3.66,43.92,24,13_24_months,month_to_month,electronic_check,1.0,417.0,inactive_90_plus_days,0.1974,0.379,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0002708,3853-LYGAM,active_retention,0,0.6685304635552142,1,medium risk,P1 high,established_value,95.65,1626.0500000000002,63.94,loyalty rewards,account manager outreach,Valuable customers should receive recognition before risk becomes urgent.,valuable customer,0.16,7.652000000000001,11.25,3.6,43.2,17,13_24_months,month_to_month,bank_transfer_automatic,0.55,4.0,active_0_30_days,0.4499,0.5554,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000444,0654-HMSHN,winback_review,1,0.6679672827181978,1,medium risk,P1 high,established_value,104.4,2192.4,69.74,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,23.01,23.01,276.12,21,13_24_months,month_to_month,electronic_check,0.8,64.0,active_31_90_days,0.4138,0.3993,1.0,0.0,1.0,1.0,1.0,0.3999,1.0,full_model_scoring,logistic_regression
CUST0000120,0207-MDKNV,winback_review,1,0.6678063343811077,1,medium risk,P1 high,established_value,105.1,1576.5,70.19,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,23.16,23.16,277.92,15,13_24_months,month_to_month,electronic_check,0.8,7.0,active_0_30_days,0.4474,0.4259,2.0,1.0,0.0,1.0,1.0,0.2972,2.0,full_model_scoring,logistic_regression
CUST0004624,6518-LGAOV,winback_review,1,0.6677682992415082,1,medium risk,P1 high,high_value,105.0,3990.0,70.12,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,27.35,27.35,328.2,38,25_48_months,month_to_month,electronic_check,1.0,38.0,active_31_90_days,0.4298,0.4239,3.0,1.0,0.0,1.0,1.0,0.3089,2.0,full_model_scoring,logistic_regression
CUST0003458,4902-OHLSK,winback_review,1,0.6676965500882408,1,medium risk,P1 high,established_value,98.65,2860.8500000000004,65.87,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,21.74,21.74,260.88,29,25_48_months,month_to_month,electronic_check,0.8,50.0,active_31_90_days,0.4237,0.4074,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0004598,6481-ESCNL,active_retention,0,0.6674713190015096,1,medium risk,P1 high,established_value,100.55,2915.95,67.11,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, valuable customer",0.18,2.5,13.29,10.79,129.48,29,25_48_months,month_to_month,bank_transfer_automatic,0.35,211.0,inactive_90_plus_days,0.3257,0.5707,0.0,0.0,0.0,0.0,0.0,0.0,3.0,holdout_prediction_output,logistic_regression
CUST0000292,0428-IKYCP,active_retention,0,0.6673609203427955,1,medium risk,P1 high,established_value,87.0,1914.0,58.06,loyalty rewards,account manager outreach,Valuable customers should receive recognition before risk becomes urgent.,valuable customer,0.16,6.96,10.22,3.26,39.12,22,13_24_months,month_to_month,bank_transfer_automatic,0.55,66.0,active_31_90_days,0.4216,0.5545,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0003878,5449-FIBXJ,winback_review,1,0.6672383857270805,1,medium risk,P1 high,established_value,103.3,1962.7,68.93,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,22.75,22.75,273.0,19,13_24_months,month_to_month,electronic_check,0.8,370.0,inactive_90_plus_days,0.2261,0.3576,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0005359,7567-ECMCM,active_retention,0,0.6665302131352066,1,medium risk,P1 high,established_value,79.85,1916.4,53.22,loyalty rewards,account manager outreach,Valuable customers should receive recognition before risk becomes urgent.,valuable customer,0.16,6.388,9.37,2.98,35.76,24,13_24_months,month_to_month,credit_card_automatic,0.55,63.0,active_31_90_days,0.4141,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000910,1323-OOEPC,winback_review,1,0.6662336926834463,1,medium risk,P1 high,high_value,98.4,5215.200000000001,65.56,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, valuable customer",0.3,0.0,25.57,25.57,306.84,53,49_plus_months,month_to_month,credit_card_automatic,0.55,3.0,active_0_30_days,0.4515,0.5686,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0005166,7268-IGMFD,active_retention,0,0.6659465864884577,1,medium risk,P1 high,established_value,93.9,1690.2,62.53,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, valuable customer",0.3,0.0,20.63,20.63,247.56,18,13_24_months,month_to_month,bank_transfer_automatic,0.35,2.0,active_0_30_days,0.568,0.5822,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004422,6233-HXJMX,active_retention,0,0.6655110755868071,1,medium risk,P1 high,high_value,89.3,4018.5,59.43,loyalty rewards,account manager outreach,Valuable customers should receive recognition before risk becomes urgent.,valuable customer,0.16,7.144,12.36,5.22,62.64,45,25_48_months,month_to_month,credit_card_automatic,0.55,30.0,active_0_30_days,0.4484,0.6131,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000590,0867-MKZVY,winback_review,1,0.6651192398953149,1,medium risk,P1 high,established_value,82.4,1648.0,54.81,payment reminders,billing preference optimization,Payment setup resembles higher-risk behavior and should be proactively managed.,"payment risk, valuable customer",0.14,1.0,8.44,7.44,89.28,20,13_24_months,month_to_month,electronic_check,0.8,1.0,active_0_30_days,0.4639,0.5172,0.0,0.0,0.0,0.0,0.0,0.0,3.0,holdout_prediction_output,logistic_regression
CUST0006539,9281-PKKZE,active_retention,0,0.6649636236960785,1,medium risk,P1 high,established_value,43.95,2021.7,29.23,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, payment risk, valuable customer",0.18,2.5,5.79,3.29,39.48,46,25_48_months,month_to_month,electronic_check,1.0,402.0,inactive_90_plus_days,0.2057,0.4281,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0001836,2672-TGEFF,active_retention,0,0.6644918420018421,1,medium risk,P1 high,established_value,88.8,3285.6,59.01,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,19.47,19.47,233.64,37,25_48_months,month_to_month,electronic_check,1.0,410.0,inactive_90_plus_days,0.2008,0.3151,2.0,1.0,1.0,1.0,1.0,0.3692,2.0,full_model_scoring,logistic_regression
CUST0002025,2921-XWDJH,active_retention,0,0.6638157171068759,1,medium risk,P1 high,established_value,83.45,3171.1,55.4,engagement campaign,personalized usage nudge,Low engagement or long inactivity suggests fading product usage.,"low engagement, payment risk, valuable customer",0.18,2.5,10.97,8.47,101.64,38,25_48_months,month_to_month,electronic_check,1.0,450.0,inactive_90_plus_days,0.1815,0.4018,0.0,0.0,0.0,0.0,0.0,0.0,3.0,holdout_prediction_output,logistic_regression
CUST0001569,2277-DJJDL,active_retention,0,0.6636625506115111,1,medium risk,P1 high,high_value,99.0,5940.0,65.7,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,25.62,25.62,307.44,60,49_plus_months,month_to_month,electronic_check,1.0,3.0,active_0_30_days,0.4533,0.4793,2.0,2.0,0.0,0.0,0.5,0.3081,3.0,holdout_prediction_output,logistic_regression
CUST0001339,1989-PRJHP,winback_review,1,0.6635574539672559,1,medium risk,P1 high,established_value,75.5,2038.5,50.1,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","support friction, payment risk, valuable customer",0.3,0.0,16.53,16.53,198.36,27,25_48_months,month_to_month,electronic_check,1.0,36.0,active_31_90_days,0.433,0.417,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004787,6729-GDNGC,active_retention,0,0.6630897606657296,1,medium risk,P1 high,established_value,80.7,1614.0,53.51,loyalty rewards,account manager outreach,Valuable customers should receive recognition before risk becomes urgent.,valuable customer,0.16,6.456,9.42,2.96,35.52,20,13_24_months,month_to_month,bank_transfer_automatic,0.35,15.0,active_0_30_days,0.4427,0.5987,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0000460,0674-DGMAQ,active_retention,0,0.6627671037127215,1,medium risk,P1 high,established_value,93.5,2992.0,61.97,customer support escalation,service recovery follow-up,"Support friction is visible through open, critical, complaint, or low satisfaction signals.","low engagement, support friction, payment risk, valuable customer",0.3,0.0,20.45,20.45,245.4,32,25_48_months,month_to_month,electronic_check,1.0,244.0,inactive_90_plus_days,0.3045,0.376,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,full_model_scoring,logistic_regression
